Database,SS,YYYY,cas_id,dist_1,Forest_Type,dist_YYYY,YearsAgo,YearsAgo_Range,dist_ext_upper_1
BAM,ABCAWAWEST:54:9,2012,AB_0016-xxxxxxxxxCANFOR-xT065R25M5-0000060807-0000936,CO,decid,1989,23,20_25,75-95
BAM,ABCAWAWEST:57:1,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089966-0004497,CO,decid,1983,29,25_30,95-100
BAM,ABCAWAWEST:57:1,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089966-0004497,CO,decid,1983,29,25_30,95-100
BAM,ABCAWAWEST:57:2,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089969-0003656,CO,Mixed,1986,26,25_30,95-100
BAM,ABCAWAWEST:57:3,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089969-0003656,CO,Mixed,1986,26,25_30,95-100
BAM,ABCAWAWEST:57:4,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089969-0003656,CO,Mixed,1986,26,25_30,95-100
BAM,ABCAWAWEST:57:5,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089969-0003656,CO,Mixed,1986,26,25_30,95-100
BAM,ABCAWAWEST:57:6,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089969-0003656,CO,Mixed,1986,26,25_30,95-100
BAM,ABCAWAWEST:57:7,2012,AB_0003-xxxW2_UTM11_N83-xxxxx65185-0000089969-0003656,CO,Mixed,1986,26,25_30,95-100
BAM,ABCAWAWEST:58:1,2012,AB_0003-xxxW2_UTM11_N83-xxxxx66195-0000094629-0001309,CO,Mixed,1983,29,25_30,95-100
BAM,ABCAWAWEST:58:2,2012,AB_0003-xxxW2_UTM11_N83-xxxxx66195-0000094629-0001309,CO,Mixed,1983,29,25_30,95-100
BAM,ABCAWAWEST:58:3,2012,AB_0003-xxxW2_UTM11_N83-xxxxx66195-0000094629-0001309,CO,Mixed,1983,29,25_30,95-100
BAM,ABCAWAWEST:58:4,2012,AB_0003-xxxW2_UTM11_N83-xxxxx66195-0000094629-0001309,CO,Mixed,1983,29,25_30,95-100
BAM,ABCAWAWEST:58:6,2012,AB_0003-xxxW2_UTM11_N83-xxxxx66185-0000095162-0002200,CO,Mixed,1983,29,25_30,95-100
BAM,ABCAWAWEST:63:1,2012,AB_0003-xxxW2_UTM11_N83-xxxxx62205-0000055038-0013401,CO,decid,1985,27,25_30,95-100
BAM,ABCAWAWEST:63:1,2012,AB_0003-xxxW2_UTM11_N83-xxxxx62205-0000055038-0013401,CO,decid,1985,27,25_30,95-100
BAM,ABCAWAWEST:64:1,2012,AB_0003-xxxW2_UTM11_N83-xxxxx62205-0000054865-0014644,CO,decid,1985,27,25_30,95-100
BAM,ABCAWAWEST:64:2,2012,AB_0003-xxxW2_UTM11_N83-xxxxx62205-0000054857-0014752,CO,decid,1985,27,25_30,95-100
BAM,ABCAWAWEST:64:9,2012,AB_0003-xxxW2_UTM11_N83-xxxxx62205-0000054844-0014471,CO,,1991,21,20_25,95-100
BAM,ABCAWAWEST:7:1,2012,AB_0024-xxxxxxxxxxxxAVI-xxT68R11M6-0000000086-0040021,CO,,1999,13,10_15,95-100
BAM,ABCAWAWEST:7:2,2012,AB_0024-xxxxxxxxxxxxAVI-xxT67R11M6-0000000930-0040727,CO,,1999,13,10_15,95-100
BAM,ABCAWAWEST:7:3,2012,AB_0024-xxxxxxxxxxxxAVI-xxT68R11M6-0000000086-0040021,CO,,1999,13,10_15,95-100
BAM,ABCAWAWEST:7:6,2012,AB_0024-xxxxxxxxxxxxAVI-xxT68R11M6-0000000092-0039168,CO,,1998,14,10_15,95-100
BAM,ABCAWAWEST:90:2,2012,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000170702-0170701,CO,decid,1994,18,15_20,75-95
BAM,ABCAWAWEST:90:5,2012,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000170664-0170663,CO,decid,1997,15,10_15,75-95
BAM,ABCAWAWEST:90:6,2012,AB_0025-xxxxxxAVI_CROWN-xxxxxxxxxx-0000170640-0170639,CO,,1997,15,10_15,95-100
BAM,CL:BUFFER:B3,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,1,0_5,95-100
BAM,CL:BUFFER:B3,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,2,0_5,95-100
BAM,CL:BUFFER:B3,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,3,0_5,95-100
BAM,CL:BUFFER:B3,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,4,0_5,95-100
BAM,CL:BUFFER:B3,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,5,0_5,95-100
BAM,CL:BUFFER:B3,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,6,5_10,95-100
BAM,CL:BUFFER:B3,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,7,5_10,95-100
BAM,CL:BUFFER:B3,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,8,5_10,95-100
BAM,CL:BUFFER:B3,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,9,5_10,95-100
BAM,CL:BUFFER:B3,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,11,10_15,95-100
BAM,CL:BUFFER:B3,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,12,10_15,95-100
BAM,CL:BUFFER:B3,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,13,10_15,95-100
BAM,CL:BUFFER:B3,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,15,10_15,95-100
BAM,CL:BUFFER:B3,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,16,15_20,95-100
BAM,CL:BUFFER:B3,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,17,15_20,95-100
BAM,CL:BUFFER:B3,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,18,15_20,95-100
BAM,CL:BUFFER:B3,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,19,15_20,95-100
BAM,CL:BUFFER:B3,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,20,15_20,95-100
BAM,CL:BUFFER:B4,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,1,0_5,95-100
BAM,CL:BUFFER:B4,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,2,0_5,95-100
BAM,CL:BUFFER:B4,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,3,0_5,95-100
BAM,CL:BUFFER:B4,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,4,0_5,95-100
BAM,CL:BUFFER:B4,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,5,0_5,95-100
BAM,CL:BUFFER:B4,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,6,5_10,95-100
BAM,CL:BUFFER:B4,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,7,5_10,95-100
BAM,CL:BUFFER:B4,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,8,5_10,95-100
BAM,CL:BUFFER:B4,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,9,5_10,95-100
BAM,CL:BUFFER:B4,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,11,10_15,95-100
BAM,CL:BUFFER:B4,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,12,10_15,95-100
BAM,CL:BUFFER:B4,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,13,10_15,95-100
BAM,CL:BUFFER:B4,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,15,10_15,95-100
BAM,CL:BUFFER:B4,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,16,15_20,95-100
BAM,CL:BUFFER:B4,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,17,15_20,95-100
BAM,CL:BUFFER:B4,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,18,15_20,95-100
BAM,CL:BUFFER:B4,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,19,15_20,95-100
BAM,CL:BUFFER:B4,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,20,15_20,95-100
BAM,CL:BUFFER:B5,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,1,0_5,95-100
BAM,CL:BUFFER:B5,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,2,0_5,95-100
BAM,CL:BUFFER:B5,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,3,0_5,95-100
BAM,CL:BUFFER:B5,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,4,0_5,95-100
BAM,CL:BUFFER:B5,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,5,0_5,95-100
BAM,CL:BUFFER:B5,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,6,5_10,95-100
BAM,CL:BUFFER:B5,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,7,5_10,95-100
BAM,CL:BUFFER:B5,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,8,5_10,95-100
BAM,CL:BUFFER:B5,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,9,5_10,95-100
BAM,CL:BUFFER:B5,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,11,10_15,95-100
BAM,CL:BUFFER:B5,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,12,10_15,95-100
BAM,CL:BUFFER:B5,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,13,10_15,95-100
BAM,CL:BUFFER:B5,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,15,10_15,95-100
BAM,CL:BUFFER:B5,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,16,15_20,95-100
BAM,CL:BUFFER:B5,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,17,15_20,95-100
BAM,CL:BUFFER:B5,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,18,15_20,95-100
BAM,CL:BUFFER:B5,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,19,15_20,95-100
BAM,CL:BUFFER:B5,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441227-0000750,CO,decid,1994,20,15_20,95-100
BAM,CL:BUFFER:B8,1995,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,1,0_5,95-100
BAM,CL:BUFFER:B8,1996,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,2,0_5,95-100
BAM,CL:BUFFER:B8,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,3,0_5,95-100
BAM,CL:BUFFER:B8,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,4,0_5,95-100
BAM,CL:BUFFER:B8,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,5,0_5,95-100
BAM,CL:BUFFER:B8,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,6,5_10,95-100
BAM,CL:BUFFER:B8,2001,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,7,5_10,95-100
BAM,CL:BUFFER:B8,2002,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,8,5_10,95-100
BAM,CL:BUFFER:B8,2003,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,9,5_10,95-100
BAM,CL:BUFFER:B8,2005,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,11,10_15,95-100
BAM,CL:BUFFER:B8,2006,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,12,10_15,95-100
BAM,CL:BUFFER:B8,2007,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,13,10_15,95-100
BAM,CL:BUFFER:B8,2009,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,15,10_15,95-100
BAM,CL:BUFFER:B8,2010,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,16,15_20,95-100
BAM,CL:BUFFER:B8,2011,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,17,15_20,95-100
BAM,CL:BUFFER:B8,2012,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,18,15_20,95-100
BAM,CL:BUFFER:B8,2013,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,19,15_20,95-100
BAM,CL:BUFFER:B8,2014,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341255-0000121,CO,decid,1994,20,15_20,95-100
BAM,CL:BUFFER:B9,1995,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,1,0_5,95-100
BAM,CL:BUFFER:B9,1996,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,2,0_5,95-100
BAM,CL:BUFFER:B9,1997,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,3,0_5,95-100
BAM,CL:BUFFER:B9,1998,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,4,0_5,95-100
BAM,CL:BUFFER:B9,1999,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,5,0_5,95-100
BAM,CL:BUFFER:B9,2000,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,6,5_10,95-100
BAM,CL:BUFFER:B9,2001,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,7,5_10,95-100
BAM,CL:BUFFER:B9,2002,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,8,5_10,95-100
BAM,CL:BUFFER:B9,2003,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,9,5_10,95-100
BAM,CL:BUFFER:B9,2005,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,11,10_15,95-100
BAM,CL:BUFFER:B9,2006,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,12,10_15,95-100
BAM,CL:BUFFER:B9,2007,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,13,10_15,95-100
BAM,CL:BUFFER:B9,2009,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,15,10_15,95-100
BAM,CL:BUFFER:B9,2010,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,16,15_20,95-100
BAM,CL:BUFFER:B9,2011,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,17,15_20,95-100
BAM,CL:BUFFER:B9,2012,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,18,15_20,95-100
BAM,CL:BUFFER:B9,2013,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,19,15_20,95-100
BAM,CL:BUFFER:B9,2014,AB_0014-xxxxxxxxxxALPAC-xT072R23M4-0722341251-0000071,CO,decid,1994,20,15_20,95-100
BAM,CL:CC-1:1,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,1,0_5,95-100
BAM,CL:CC-1:1,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,2,0_5,95-100
BAM,CL:CC-1:1,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,3,0_5,95-100
BAM,CL:CC-1:1,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,4,0_5,95-100
BAM,CL:CC-1:1,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,5,0_5,95-100
BAM,CL:CC-1:1,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,6,5_10,95-100
BAM,CL:CC-1:1,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,7,5_10,95-100
BAM,CL:CC-1:1,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,8,5_10,95-100
BAM,CL:CC-1:1,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,9,5_10,95-100
BAM,CL:CC-1:1,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,11,10_15,95-100
BAM,CL:CC-1:1,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,12,10_15,95-100
BAM,CL:CC-1:1,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,13,10_15,95-100
BAM,CL:CC-1:1,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,15,10_15,95-100
BAM,CL:CC-1:1,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,16,15_20,95-100
BAM,CL:CC-1:1,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,17,15_20,95-100
BAM,CL:CC-1:1,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,18,15_20,95-100
BAM,CL:CC-1:1,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,19,15_20,95-100
BAM,CL:CC-1:1,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,20,15_20,95-100
BAM,CL:CC-1:2,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,1,0_5,95-100
BAM,CL:CC-1:2,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,2,0_5,95-100
BAM,CL:CC-1:2,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,3,0_5,95-100
BAM,CL:CC-1:2,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,4,0_5,95-100
BAM,CL:CC-1:2,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,5,0_5,95-100
BAM,CL:CC-1:2,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,6,5_10,95-100
BAM,CL:CC-1:2,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,7,5_10,95-100
BAM,CL:CC-1:2,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,8,5_10,95-100
BAM,CL:CC-1:2,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,9,5_10,95-100
BAM,CL:CC-1:2,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,11,10_15,95-100
BAM,CL:CC-1:2,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,12,10_15,95-100
BAM,CL:CC-1:2,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,13,10_15,95-100
BAM,CL:CC-1:2,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,15,10_15,95-100
BAM,CL:CC-1:2,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,16,15_20,95-100
BAM,CL:CC-1:2,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,17,15_20,95-100
BAM,CL:CC-1:2,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,18,15_20,95-100
BAM,CL:CC-1:2,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,19,15_20,95-100
BAM,CL:CC-1:2,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,20,15_20,95-100
BAM,CL:CC-1:3,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,1,0_5,95-100
BAM,CL:CC-1:3,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,2,0_5,95-100
BAM,CL:CC-1:3,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,3,0_5,95-100
BAM,CL:CC-1:3,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,4,0_5,95-100
BAM,CL:CC-1:3,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,5,0_5,95-100
BAM,CL:CC-1:3,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,6,5_10,95-100
BAM,CL:CC-1:3,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,7,5_10,95-100
BAM,CL:CC-1:3,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,8,5_10,95-100
BAM,CL:CC-1:3,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,9,5_10,95-100
BAM,CL:CC-1:3,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,11,10_15,95-100
BAM,CL:CC-1:3,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,12,10_15,95-100
BAM,CL:CC-1:3,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,13,10_15,95-100
BAM,CL:CC-1:3,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,15,10_15,95-100
BAM,CL:CC-1:3,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,16,15_20,95-100
BAM,CL:CC-1:3,2011,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,17,15_20,95-100
BAM,CL:CC-1:3,2012,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,18,15_20,95-100
BAM,CL:CC-1:3,2013,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,19,15_20,95-100
BAM,CL:CC-1:3,2014,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,20,15_20,95-100
BAM,CL:CC-1:4,1995,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,1,0_5,95-100
BAM,CL:CC-1:4,1996,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,2,0_5,95-100
BAM,CL:CC-1:4,1997,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,3,0_5,95-100
BAM,CL:CC-1:4,1998,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,4,0_5,95-100
BAM,CL:CC-1:4,1999,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,5,0_5,95-100
BAM,CL:CC-1:4,2000,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,6,5_10,95-100
BAM,CL:CC-1:4,2001,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,7,5_10,95-100
BAM,CL:CC-1:4,2002,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,8,5_10,95-100
BAM,CL:CC-1:4,2003,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,9,5_10,95-100
BAM,CL:CC-1:4,2005,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,11,10_15,95-100
BAM,CL:CC-1:4,2006,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,12,10_15,95-100
BAM,CL:CC-1:4,2007,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,13,10_15,95-100
BAM,CL:CC-1:4,2009,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,15,10_15,95-100
BAM,CL:CC-1:4,2010,AB_0014-xxxxxxxxxxALPAC-xT072R24M4-0722441288-0000316,CO,decid,1994,16,15_20,95-100
